sentence	label
"I couldn't agree more with another reviewer that mentioned Jodorowsky.<br /><br />Barney seems to be utterly boring and uninspired ""content-wise"". He can produce eye-candy (and I like candy), but its pretentiousness and fundamental artistic emptiness just diminishes all the joy. <br /><br />I am afraid that many people don't distinguish between similar (but really only on the surface) works of Jodorowsky or even more linear film-makers like Tarkovski or Kubrick (I love 2001 Odyssey and was never bored through the ending scenes...) That kind of art as M.Barney's makes adds confusion and fends off the viewers that could otherwise start to appreciate experimental cinema. Typical empty post-modern ""conceptual"" art. And check his interviews. I just don't buy it, sorry. And so boring. <br /><br />I was never bored seeing Alejandro Jodorowsky's movies, while Drawing Restraint 9 was an utter disappointment. Especially while it offered the possibilities to be something, to actually tell something in a non-linear unorthodox way (like the beginning and the great choreographed dance and preparations for the ship to sail out. Ships ""meeting"" on the sea... Ideas of feces as an object of value(if it was feces). Those ""pearl"" divers... Everything could construct a great surreal movie with some content. But it didn't. ANd those horrible pretentious scenes of dressing up and fake tea ceremony... How vain and fake and philosophically pretentious but empty can it get?<br /><br />I has some great picturesque scenes, but the whole movie became so boring and pretentious and utterly empty and fake that it made me physically sick.<br /><br />And it doesn't have good tempo. I like slow pace movies, but this was just boring in some scenes - because it was pretentious and fake - so I was just forced to witnessed prolonged scenes of artistic vanity...<br /><br />That kind of movies just kill the art and spirit in my view. <br /><br />I want more Jodorowsky!!!"	1
This project was originally conceived as the movie version of popular Japanese manga SlamDunk! and that's not something new to Jay Chou, who made his movie debut playing a character from another wildly popular manga Initial D. Along the way, it was decided to incorporate some kung fu into the movie, so hence the title, even if the idea wasn't very original, with Stephen Chow's Shaolin Soccer coming to mind with martial arts and ball games combined.<br /><br />However, and thankfully, those scenes where kung fu actually influenced the games were kept to a bare minimum, and in Kung Fu Dunk, really quite unnecessary, because they don't add much to the plot nor drum up much excitement, and at most offered some cheap laughs and reminisced about the time when Stephen Chow used kung fu in football games. Jay Chou is comfortable in his role as a martial artist Fang Shi-jie since it's not the first time he fought using martial arts (Curse of the Golden Flower anyone?), and under the stunt direction of Ching Siu-Tung, he was made to look really believable as he trashes countless of gangsters in a bar as seen in the trailer, just to let you know who's boss.<br /><br />That was almost why his character is made a kung fu practitioner, and for the fact of giving him an excuse for being a top shot, able to shoot the hoops from practically any angle. And with Eric Tsang as a small time hustler Chen-Li who sees his potential and becomes his agent, he joins a university to play varsity basketball, but not without the initial objection of team captain Ting-wei (Chen Bo-Lin) and team star Xiao-lan (Baron Chen, in his big-screen debut). But you know with team members on the same side, it's not before long they combine their strengths to take on adversaries on the basketball court.<br /><br />And I will stick my neck out to say that this movie is to basketball just as how Goal was to football. It made the sport look good because of its charismatic characters, despite them dripping so much coolness and aloofness on the courts. Here, special effects and wire-work were employed to make the actors seem like professionals who can take out a top side in the NBA league, and in all honesty, really looked stunning, especially when they mimic various dunking moves, and performing combo-moves thanks to technology and stunt work. So in actuality, the kung fu elements don't really have to be in the movie. The stunt work itself will be able to justify most of the moves as they're quite grounded to reality, only having you to suspend belief that boys of average height have springs in their feet to leap that height for a professional dunk.<br /><br />Pity too that the number of games were only a handful, with the time spent on plenty of subplots, but each were loosely developed and flitted in and out of the story as and when they please. Things like the abandoned Shi-jie's quest to use the basketball games to get his parents to one day attend them, that of gangsterism penetrating and influencing games, and his love life with Charlene Choi in yet another flower vase role just to look good and do nothing else. Everyone's acting a little too cool, leaving little room for main characters to add depth. One of the key themes here is the realization of the importance of teamwork rather than on individual talent and ability, and it could have been brought out much stronger if the players themselves interacted a lot more off the court, than only on it, and during competitive games, apart from the high-fives and friendly passes.<br /><br />With the US$10 million budget, it is easy to see where the money went to - the effects, in particular, a massive fantasy sequence at a crucial point in the movie. It's quite flawless, nice to look at and probably justifiable on its quality alone, but again I like to emphasize, that even without those elements, the basketball stunts itself would still make this a decent movie with nifty basketball moves. And having Jay Chou playing for your team is a big boost to any hopes of a box office success.	0
It is enjoyable and fast-paced. <br /><br />There is no way on Earth that the actor playing Mat could be eighteen. However, the main thing is that he does act eighteen very convincingly. It must be a credit to his audition that he convinced them to cast him. I quite soon accepted him as being a naive young country boy.<br /><br />While his was the best performance, most of the others were also very engaging. In particular, the interplay between the policemen was natural and well-balanced, and worked very well.<br /><br />It is only about 45 minutes long, so the plot is not complex. More key is the style of the whole thing. It is very slick and vibrant, and the backdrops are atmospheric, especially from the fact that all the colours are extremely rich. The gangland is identifiable to foreign audiences, but still manages to be distinctly Australian.	1
Joan Fontaine stars as the villain in this Victorian era film. She convincingly plays the married woman who has a lover on the side and also sets her sights on a wealthy man, Miles Rushworth who is played by Herbert Marshall. Mr. Marshall is quite good as Miles. Miss Fontaine acted her part to perfection--she was at the same time cunning, calculating, innocent looking, frightened and charming. It takes an actress with extraordinary talent to pull that off. Joan Fontaine looked absolutely gorgeous in the elegant costumes by Travis Banton. Also in the film is Joan's mother, Lillian Fontaine as Lady Flora. I highly recommend this film.	0
The Unborn tells the tale of a married couple named Virginia (Brooke Adames) & Bradley Marshall (Jeff Hayenga) who have tried for the last five years to conceive, Virginia has had two miscarriages since then & is desperate to have a child. They visit Dr. Richard Meyerling (James Karen) for help after he is recommended by some of their friends, Dr. Meyerling says he will be able to help them have a child. Dr. Meyerling operates on Virginia & it is soon confirmed that the surgery has been a success & Virginia is pregnant. At first everything seems perfect & the Marshall's couldn't be happier, but their picture perfect lives don't last for long as Virginia's pregnancy develops problems, she becomes moody & acts totally out of character & she receives a worrying phone call from Beth (Jane Cameron), another woman who has undergone Dr. Meyerling's procedure, who claims that Meyerling is in fact using his patients for his own sinister ends & is in fact a disgraced genetic researcher. Virginia begins to question just what is growing inside of her...<br /><br />Produced & directed by Rodman Flender I actually thought The Unborn was a decent horror/thriller (it's DEFINITELY NOT a sci-fi film as the IMDb would have you believe) that pleasantly surprised me. The script by Henry Dominic tries to be different & it must take some credit for that at least. The Unborn goes for psychological horror rather than cheap scares & bad special effects, it's got quite a clever story that works & plays on basic human fears. It moves along at a fair pace although it's not exactly an action packed film by any means. The climax was good & seemed a fitting way to round things off & the warnings about messing around with genetics seem even more relevant today than it must have been back then, maybe Flender knew something the rest of us didn't. On the down side it lacks some exploitation elements & is at heart a dialogue driven film mostly focusing on one person so it can get a bit dull at times. Also, I have to mention it, what on Erath was that grinning black skateboarding dwarf all about eh?!<br /><br />Director Flender does an OK job, The Unborn is far from the most stylish or visually interesting film ever made but it's good enough. The atmosphere is good & there's a fair bit of tension as what Virginia has inside of her & Dr. Meyerling's sinister plans aren't fully revealed until the last possible moment. Disappointingly the blood & gore is almost non existent which in a way lets the film down because in retrospect nothing really memorable happens, The Unborn relies on good storytelling which is fine but in a week I doubt I'll remember too much about it.<br /><br />Technically the film is OK, I'd imagine that The Unborn had a pretty low budget but it's well made even if it's a little bland & forgettable. The baby creature is actually a decent special effect & has fairly realistic facial movement. The acting is good & this was one of the first acting jobs credited to Friends (1994 - 2004) star Lisa Kudrow, I have to be honest I don't like Friends & I don't even know who she was in this so I can't tell you how she did.<br /><br />The Unborn is a good horror/thriller that deserves to be more widely known & seen, it's far better than a lot of low budget crap that litter video shop shelves. If your a horror fan & are looking for something a bit different, something slightly more intelligent & thought provoking than usual then I think you could do a lot worse than The Unborn. Followed by a dumbed down sequel The Unborn II (1994) which I watched straight after this, check my review out if you want..	0
"Whether you watch the regular version of this monstrosity or the MST3K version, you can only be impressed by the utter GALL that went into this production. The filmmakers insult the viewer's intelligence from one end to the other and obviously couldn't care less that they are doing so.<br /><br />Everything about it is rock-bottom cheap. Even the 1950s car in the flashback sequence to that era looks like it was hauled out of a junkyard.<br /><br />The ""hobgoblins"" are, as you probably know, ""realized"" with badly-crafted hand puppets and stuffed toys; when a person is supposed to be attacked by them, it's clear the toy is being held by the victim to his or her own body. When the critters scurry away from the two security guards, this is shown (or rather, not shown) by the camera aiming UP at the guards as they look down and turn their heads as if watching the hobgoblins scurrying past. It's reminiscent of the scene in the film ""Tangents"" where two people are standing in the ruins of a future world, surveying the wreckage, and we aren't shown any of it. Budget constraints alloyed with utter incompetence generally mean you won't have anything worth showing, so why try? The ""sets"" were utterly laughable. ""Club Scum"" was an obvious diner; the house appears to have been a vacant house --probably for rent or sale-- which the production company got hold of for an hour or two to do the shoot. The ""spacecraft"" is something I would have been ashamed to build when I was a model-making 10 year-old.<br /><br />The motivations of the characters make no sense-- Kevin gets denigrated by his worthless ingrate of a girlfriend because he hasn't made her ""proud of him."" I'm sure this was intended to make their reconciliation oh so touching at the end, but any guy with real self-respect would have told her to go to hell and left her. Nick is supposedly back from 2 months of Army training (yeah, nice regulation haircut, Nick,) and seems bent on proving that our country is being defended by sadistic, moronic animals who are sex maniacs. Kyle is a phone-sex freak in red shorts who dreams of a night with a spandex-clad dominatrix type, but he's so effeminate that he's more likely gay than not. One of the girls is a prude and the other is a sleaze.<br /><br />And the hobgoblins? At the end they all head back to the vault where they've lived for 30 years. Why? Who knows? Who cares? Watch this film and be amazed at how primitive film-making in our modern age can be when you have an idiotic script, incompetent direction, actors who are so bad they'd be rejected from a high school theater production, and sets worthy of Edward D. Wood, Jr."	1
"Come on people. This movie is better than 4. I can see this happening...wealthy people have done crazier things than this. And it was funny.<br /><br />I watch a comedy to be entertained, escape from the pressures of the world for a short while, and not to have to take anything too seriously. This movie fully suits that purpose. I judge a movie on its own merits and am not about to compare Surviving Christmas to Blazing Saddles. I watched totally dysfunctional people grow into caring, likable individuals who could easily live down the street from my home. It will remain on my list of ""favorite.....must watch for the holiday season"". If you just want to have a fun 90 minutes, watch this one."	0
"""Broken Bow"" takes us back to where it all began. Set 150 years in our future and 100 years before Kirk, Spock and McCoy. This installment of the ""Star Trek"" franchise, is in my opinion the first series since ""TOS"" to recapture the feelings of wonder, danger and excitement of ""Going Where No Man Has Gone Before"". Scott Bakula is perfectly cast as Jonathan Archer, the first Captain of the first ""Star Ship Enterprise"". He and the entire cast truly show a true reverence for the Star Trek legacy. John Billingsley is Brilliant as the alien Dr. Phlox, and Jolene Blalock is totally luscious as the tempting but logical Vulcan science officer T'Pol. Broken Bow is in my opinion the best premier episode of any of the Treks, and I believe Gene Roddenberry would surely be proud."	0
"I saw this film numerous times in the late 60's/early 70's whenever it reared it's head like a reindeer with rabies every November-December as a Saturday matinée kiddie show.It was always stiff competition for THE CHRSTMAS THAT ALMOST WASN'T (oops-can I SAY ""Christmas""?), perhaps the greatest,most iconic Christmas-season film of all time.But that's another review.<br /><br />At the time,I marveled that the on-screen tint of SANTA CLAUS was almost ""pink and white"", so much had the color of the sprocket-torn prints changed color.<br /><br />The film is kinda creepy! I thought so then--and still do, actually. I was highly entertained then, as I still am! It's amusing in a ""retarted-elf"" sort of way. By the way,the image quality looks much better on the DVD I have now than it did in the theater, circa 1969-74.<br /><br />If you are expecting maybe ""the lost RANKIN-BASS Christmas special-forget it! If you want FELLINI DOES Christmas--read on...<br /><br />By nature, the dubbing on these foreign films (the original version here was in Spanish)always makes them seem ""surreal"". This adds to the films inherent oddness. It is also pretty scary in that a ""mishevious demon"" (as described in the original US trailer) spends the entire film trying to turn decent kids ""evil"". One particularly nightmarish scene has a young ""latch-key"" boy wishing he had parents for Christmas-suddenly the ""port-a-family"" emerges out of giant ""Christmas presents-of-the-mind"" until he realizes he's just daydreaming! See this,Christmas lovers--and if you're a stoner, save your stash--this film will make you think you're hallucinating...without drugs!"	1
"""Why?""<br /><br />That simple question had to be on the lips of every single New Yorker during the 12 months of terror that David Berkowitz created in 1976-77. That same one word will surely become the same perplexing question 22 summers later as people exit theaters exhibiting the trite and exploitative ""Summer of Sam"".<br /><br />Director Spike Lee attempts to weave the story of a pack of misguided thugs searching for the celebrated psychopath -- who paralyzed New York City for over a year -- with a stark and graphical depiction of the killings, the demons inside Berkowitz's head and the frustration of a futile NYPD manhunt. He presents an ensemble of despicable losers who hear their own ""barking dogs"" as they live lives devoid of love, honor and humanity -- no different than Berkowitz. Lee browbeats the audience in nearly every frame with ""not one of us are what we seem to be"". Often a critic of the white establishment, Lee perpetuates the stereotype by including a scene where Mira Sorvino, playing a newlywed with a cheating husband (John Leguizamo), hopes to have oral sex with a black man ""in the back of a big black Cadillac"". An Italian Mafioso tells a black detective that the famous Willie Mays' over-the-back center field catch was ""lucky"". Lee even makes sure to deliver the racist musings of one middle aged black woman who declares ""I'm happy it's a white man killing all these white people because if it were a black man killing all these white people - there would be the biggest race riot in NYC history.""<br /><br />Other than an outstanding opening pan shot of an arrival at a disco (reminiscent of shots from Martin Scorcese's ""Goodfellas"" or Orson Welles' ""The Third Man""), this film has no soul, purpose or passion. He parades characters on the screen bereft of human decency. Although we learn nothing about the true victims of this horrible spree, Spike Lee seems to be saying New York City got what it deserved during that frightening, boiling summer over two decades ago.<br /><br />""How could anyone wreak such havoc on his beloved city?"" ""How could someone show such hatred toward his fellow man?""<br /><br />Are these appropriate questions for Berkowitz or Lee?<br /><br />You decide."	1
With Goldie Hawn and Peter Sellers in a movie you figure this one won't go wrong. But what can I say? This was a horrible misfire. The movie is about Peter Sellers as an older gentleman who suddenly finds himself in a relationship with a really strange young not to mention attractive hippie in Goldie Hawn. The movie is incredibly disjointed and I did not understand anything about it. Peter Sellers and Goldie Hawn are very funny people but this movie does not prove it.<br /><br />That song about arabella Cinderella' is pretty cool, but that is it. I only recommend this movie to people that like to watch an extreme novelty movie, this is almost the definition of one. I guess this movie more than anything else is a sign of the times, in terms of it's definite experimentalism and all around unconventionality, the problem is the quality is completely shot and the writing, not to mention the direction is just so out there. <br /><br />Peter Sellers in particular is very hit and miss, he will go from Dr. Strangelove and Being There throughout his career, to dumb movies like this and the Magic Christian, which was very similar to this one in context and style, but that movie did have a few funny moments. This one is senseless, and I am sad that someone as great as Peter Sellers was in this movie. Not recommended for anyone.	1
"I was very surprised with this film. I was touched with the lives that paulie touched along his way to find his ""marie"" the little girl he was separated from. The humor was also very good and it did not hurt the story as i thought it would probably do. Actually i was expecting ""paulie wants a cracker"" jokes to hurt this film but even that was done in a very humorous scene that turns very touching when paulie is in the research lab press room conference. So if you wish to see a good ""animal that talks"" film check this one out, much better than Dr. DOLITTLE in my opinion. PAULIE also has a surprised twist in the end that is done very nicely as well."	0
"Intriguing. Exciting. Dramatic. Explosive. Complex. Epic. Words that only touch the tip of the iceberg in terms of the grand story that is LOST being told.<br /><br />From the acting down to the rare visual effects, LOST is the essential show on television for fans of science-fiction, fantasy, action, adventure, and lots and lots of mystery.<br /><br />Each cast member is so well chosen, and so good in their roles, that you either love them, or hate them, or downright wish them dead.<br /><br />The visual effects, when used (which is rare) are actually quite well done considering the usual production of shows. Be it the ""smoke monster"", to the polar bears, LOST is believable in terms of eye-candy.<br /><br />As far as story goes, nothing can compare to the vast complexity this show has made viewers like me endure. Beginning to End, continuity is virtually perfect, characters are developed, and the ever-evolving story slowly gives the answers to its questions so many crave.<br /><br />Overall, there is practically no flaw in LOST. It does for dramatic/sci-fi television what Arrested Development did for comedy: it has set the bar.<br /><br />I highly recommend LOST to those that are patient, intellectual, and love every moment of the ride, no matter how long it takes to reach the end.<br /><br />See this show."	0
"Reign Over Me is a success due to the powerful work by Adam Sandler and Don Cheadle. While comedic actors going dramatic has been seen as somewhat of a distraction, Sandler is no stranger to playing more serious roles. Most of the characters he portrays have an unstable temperament and a vulnerability that can burst at any moment. He might even be typecast for characters with such hidden anger problems. However, this performance has some considerable dramatic weight, unlike his roles in less comedic fare like Punch-Drunk Love and Spanglish.<br /><br />In the film, Alan Johnson (Cheadle) runs into his old college roommate, Charlie Finerman (Sandler), whom he hasn't seen in several years. Five years before, Charlie suffered the overwhelming loss of his wife and three daughters in a plane crash. Charlie barely even recognizes Cheadle's character due to the repression of his memories and consequent reclusive childish lifestyle since the accident. It isn't until Alan persists in engaging him in conversation that Charlie remembers who he is. Their renewed relationship that follows will allow Finerman to have a friend who doesn't speak about his loss, eventually enabling him to confront the thoughts and feelings he has suppressed on his own terms.<br /><br />Though writer-director Mike Binder doesn't show much sense of an individual style and some of his shots and transitions are a bit awkward, he does have a knack of getting decent to great performances from his actors while being a talented and funny writer. He shot this film with a digital camera, as more and more filmmakers are doing today, enabling the crew to shoot the night scenes with limited lighting. This kept the colorful backgrounds of New York City in focus, but resulted in creating frequent digital grain, which resembles blue specks scattered and moving on the screen.<br /><br />Almost every main character in Reign Over Me gives a great performance. Jada-Pinkett Smith and especially Liv Tyler are memorable in their respective roles as a frustrated wife to Cheadle's character and a psychiatrist. However, it is Sandler and Cheadle that give some of their finest work to date. They completely owned this movie. Sandler actually plays a character that doesn't outwardly resemble or act like himself at all, partially credited to his Bob Dylan-esquire wig. Though Cheadle's character has more screen time than Sandler, they both should be considered to be leading roles, as they equally support and help each other throughout the film.<br /><br />Music also plays a great part in this film, especially the title song ""Reign Over Me,"" or ""Love, Reign O'er Me"" by The Who, and later covered by Pearl Jam. In one of the most powerful moments of the film, Binder shows Sandler using music to shut out his feelings and memories, but this particular song provokes such intense emotion that rather than diminishing his anger, it incites his emotions. All an all, Reign Over Me is an enjoyable, sad, yet many times funny film, driven by its amazing leading performances."	0
"The stranger Jack (Matthew Lillard) arrives in the studio of the crook collector of antiques Max (Vincent D'Onofrio) and tells his ambitious companion and specialist in poisons Jamie (Valeria Golino) that he is Jack's brother. Jamie does not buy his story, dominates Jack and ties him up to a chair. When Max arrives, Jack proposes US$ 100,000.00 for each one to protect him in a negotiation of the antiques ""Spanish Judges"" with a wealthy and dangerous collector. Max invites his stupid acquaintance Piece (Mark Boone Junior), who comes with his retarded girlfriend that believes she is from Mars, to compose the backup team. However, Jack double-crosses the collector and then he intrigues Jack, Jamie and Piece.<br /><br />The low budget ""Spanish Judges"" is a movie with a reasonable screenplay with an awful conclusion that wastes a good cast. Valeria Golino is astonishingly beautiful but together with the good actor Vincent D'Onofrio, they are not able to save the stupid story. Further, the scenes that are supposed to be funny unfortunately do not work, and actually they are silly and not funny. My vote is three.<br /><br />Title (Brazil): ""Tudo Por Dinheiro"" (""All For Money"")"	1
Boring, predictable, by-the-numbers horror outing at least has pretty good special effects and plenty of (mindless) mayhem and gore to satisfy (mindless) genre fans. Mostly it's about giant rats chomping on a set of characters we don't care an iota about - if that's your thing, tune in. (*1/2)	1
"Michelle Rodriguez is a well-built high-school senior who discovers that she has a powerful punch and begins amateur training at a Brooklyn gym. Santiago Douglas is a a handsome young man, barely older than she, who also trains there. They meet after class, so to speak, and feel attracted to each other. No sex. Santiago has been instructed to save it for his next bout.<br /><br />Both are participants in a ""gender-blind"" athletic program that makes no distinctions between males and females, a misguided attempt to level the athletic playing field.<br /><br />A conservative radio commentator recently announced -- and I swear I'm not making this up -- ""Let's face it; the president is black."" I'm here to make an equally perspicacious observation -- ""Men and women are different."" Now, in 99 cases out of 100, this needn't make any difference in physical performance. But in the top one percent -- trained athletes whose skills have been honed to a fine edge -- men generally have the advantage. With their narrow hips they can run faster. And they have greater muscle mass and upper torso strength. These differences in body build make it possible for women to give birth and raise children and for men to catch and kill food for them. This sexual bifurcation is the result of the perfectly normal process of natural selection. Without it, there might not be any humans at all. And that, boys and girls, is why they have men's events and women's events at the Olympics. I speak to you as your anthropologist. That will be ten cents, PayPal preferred.<br /><br />That's why I called this gender-blind program misguided. As talented a boxer as Rodrigues is, as she approaches the zenith of the game, she will eventually lose to a male.<br /><br />That's where the complication arises in this movie. Rodrigues is finally matched against her boy friend, Douglas. Neither wants to loose any anger on the other, not to mention roundhouse rights, but the pride of both is at stake, and the pride is both personal and gender related. Douglas refuses to fight a woman in the ring. And Rodriguez is offended by what she sees as his patronizing attitude. It ends happily.<br /><br />I wasn't really expecting much from the film. I thought it would be a rip off of Clint Eastwood's ""Million Dollar Baby"" until I discovered that this was released years earlier. And I'd never heard of the director or of any of the performers. That sort of obscurity generally augers ill -- made-for-television weepers and so forth.<br /><br />But I was surprised at how neatly this is put together. The total absence of bathos left me open mouthed. So did the minimal use of boxing clichés -- the frayed ropes, the blood, the cutting of the swollen eye, the battered post-bout faces, the fat and sweaty onlooker shouting ""Kill him!"", the slow motion landing of glove on nose, the spray of sweat from the mauled head, the heroic music signaling the long-awaited apotheosis of the victor. None of that here -- well, almost none. The whole plot could be considered formulaic. Tough kid finds outlet in the ring, etc.<br /><br />The feeling you're left with is that this is probably pretty much what these amateur contests are like. Different from those we see on TV and in ordinary movies. No bells ring, for instance, Instead a dancing and observant referee yells ""Stop!"" And ""Box!"" The contestants wear head gear. The gym is populated not by a crowd of cheering spectators, but only by a handful of people who have some particular interest in the goings on. It's a clean movie, despite the rather grim setting and the unhappy family dynamics.<br /><br />Michelle Rodriguez can look pretty mean, what with her muscular bulk and her eyes glowing under her lowered brow, but once you get used to the idea that this is a girl who can beat you to a pulp anytime she wants, and once you hear the feminine contours of her supersegmentals, she ain't bad. (A scene in which she battles her father to the floor is overdoing it.) It was a little hard to understand Douglas's restraint when Rodriguez crawls all over him in bed. The director, Karyn Kusama, has chosen her talent carefully.<br /><br />Shows what you can do with some talent, imagination, and a modicum of money. There ought to be more films like it. Take one of those multi-billion dollar blockbusters full of dinosaurs or space ships and spread the generosity around a little."	0
"Unhinged was part of the Video Nasty censorship film selection that the UK built up in the 80's. Keeps the gory stuff out of the hands of children, don't you know! It must have left many wondering what the fuss was all about. By today's standard, Unhinged is a tame little fairy tale.<br /><br />3 girls are off to a jazz concert... and right away, you know the body count is going to be quite low. They get lost in the woods, & wind up getting in a car accident that looks so fake it's laughable. They are picked up by some nearby residents that live in the woods in a creepy house. One of the girls is seriously injured and has to stay upstairs. Then there's talking. Talking about why the girls are here, and how they must be to dinner on time because mother doesn't like it when someone is late. And more talking. Yakkity yak. Some suspense is built as a crazy guy is walking around and harassing the girls, and someone's eyeball is looking through holes in the walls at the pretty girls in something that looks like Hitchcock's Psycho. I digress because there is so much blah blah in this film, that you wonder when the killings are going to start. In fact, one of the girls gets so bored out of her mind that she walks in the woods, alone, looking for the town. Smart move. She probably knew about the lonely virgin walking alone in the woods part, but just didn't care. More talk continues after this as we wait, wait, and wait some more until the next girl may or may not be killed.<br /><br />And then there's the twist ending. The ""expected"" unexpected for some viewers, for others a real gotcha. Quite possibly the ONLY reason why someone would really want to watch this. I don't care how twisted it is, nothing in this movie makes up for the most boring time I had watching it. Even with the minor impact of the ending, the director just didn't have what it takes to really deliver a good story with it. It would have made a much better 30 minute - 1 hour TV episode on say, Tales from the Darkside.<br /><br />If you really must get this for any reason, perhaps just to say you've watched every slasher movie, do yourself a favor and have the fast-forward button ready. Since the movie has so many unimportant scenes, just zoom through them, and in no time, you'll get to the ""WOW, that's what it was all this time"" ending. Oh and halfway through the movie there's a shower scene with 2 girls showing boo-bees. Horray for boo-bees. Those beautiful buzzing honey-making boo-bees."	1
