sentence	label
The Unborn tells the story of a married couple named Virginia (Brooke Adams) & Bradley Marshall (Jeff Hayenga) who genug tried to conceive for five years, Virginia had two miscarriages and is desperately hoping to have a child. They visit Dr. Richard Meyerling (James Karen) for help, after she advises him some of her friends say he can help them have a child. Dr. Meyerling starts operation on Virginia & it soon becomes apparent, that the operation is successfully performed & Virginia is pregnant. At first it all seems perfect & the marshals could not be happier , but their perfect life does not last long as Virginia develops a couple of problems during pregnancy. She gets moody & behaves totally out of character & gets a disturbing phone call from Beth (Jane Cameron), another woman, the Dr. Meyerling's tactics, which use the natural police for its sinister purpose, are really an ill-fated genetic engineering researcher. Virginia begins to wonder what is growing inside her... Produced & directed by Rodman Flender, I thought The Unborn was a decent horror / thriller (no sci-fi film, after all, such as IMDb would have you believe) which pleasantly surprised me. The screenplay by Henry Dominic is trying to be different and you should at least credit it. The unborn rely on psychological horror instead of cheap scares and bad special effects, it is a reasonably thoughtful story that is based on fundamental human fears. It comes at a good pace, even if it is not by any means an action-packed film. The climax was good & seemed a fair way to bring the case to a close & the warnings about the mess with genetics seems even more relevant today than they must have been in the past, perhaps Flender knew something the rest of us didn't. At its base, there is a lack of some exploitation elements and a longer range of settings in this film. And it is mainly a dialogue-tinged film that concentrates on a human and which can occasionally become a bit bland. I have to mention, what does this grinning skateboarder dwarf actually make of Erath?! Director Flender does a good job. Unborn may not be the most stylish or visually interesting film that's ever been made, but it's good enough. The atmosphere is good and a good deal of tension reigns, because only at the last moment is the dark plans that Virginia and Dr. Meyerling have revealed. It's disappointing that the blood of Gore almost does not exist, which is disappointing for the movie in a way, because there is nothing that has really been done in retrospect, but I think in a week's time I'll remember her too much. Technically the film is OK; I would imagine the budget for The Unborn was pretty low, but it's well made, albeit a little bland and forgetful. The baby is actually a good special effect & has some pretty realistic facial movements. Shooting is good & it's been one of the biggest jobs of Friends (1994 - 2004) star Lisa Kudrow せ, I have to be honest I don't like Friends & I don't even know if it was, so all of a sudden I can't tell you how it worked. The Unborn is a good horror / thriller worthy of being known & seen further, it's a lot better than the lot of cheap shit cramming the shelves of video storeshine baum. If your horror fan is looking for something different, something more intelligent and thoughtful, I think it could be a lot worse than The Unborn. Below I removed an astonishingly run down continuation of the film (The Unborn II, 1994) and then watched it right after, please click on our review if you want to...	0
"Whether you are viewing the regular version of this monster or the MST3K version, you can only be impressed by the absolutely galvanizing attitude that has been invested in this production. The filmmakers insult the intelligence of the viewer at one end. Apparently, they will not be interested. Everything about it is absolutely cheap. Even the 1950s car in a flashback to that era looks like it was pulled from a junkyard. The 'tree spirits' are, as you are probably aware, 'realized' by poorly designed hand puppets and stuffed toys, and it is clear that, when anyone is going to be assaulted by them, the toy is held onto the victim's body. The pictures show (or rather are not) the animals scurrying away from the security guards as they point their guns at the guards beteiligt, and turn their heads as if looking past the hoblins. This is reminiscent of the scene in one of the films ""Tangents"" in which two people stand in the ruins of a future world and examine the rubble, and we stehende they are not shown. Budget constraints, allocated with extreme incompetence, usually mean you are not worth having anything to show for it, so why should you try? The ""stage sets"" were totally ridiculous. ""Club Scum"" was an obvious sell off: the house looks like an empty house, probably for rent or sale, occupied by the production company for an hour or two to film. ""The space"" would be something I would have been ashamed of when I was 10 years old. s motives make no sense - Kevin is vilified for inferior disdain for a girlfriend because he does not make her ""proud of him."" I am sure this was meant to make their reconciliation so touching, but any guy with real self-respect would have told her to go to hell and leave. Nick is reportedly back from a two-month army training course (rik, nice adjustable haircut, Nick steps in anyway) and seems determined to prove that our country is defended by sadistic, crazy animals who are sex maniacs. Kyle is a telephone sex freak in red shorts who dreams of a night with a spandex-clad dominatrix, he is freaked out enough that he's gay Tesla is more of a boy than a girl. One of the girls is prudish, the other hooligans. And the goblins? In the end they all return to the vault in which they have lived for thirty years. Why so? Who knows? Who cares? Watch this movie and you will be amazed at how primitive filmmaking can take delivery of in our modern Veränderungen, when you have an idiotic book, an incompetent director, actors so bad that they are excluded from high school theatre productions and Edward D. Wood Jr. ""s set."	1
"Come on folks. This movie is better than 4. I see it happening... Rich people have done crazier things. And it was funny. I watch a comedy in order to keep myself amused, escape the pressure of the world for a while and not to have to take anything too seriously. This film fully fulfills this purpose. I judge a film on its merits and I won't compare Surviving Christmas to Blazing Saddles. I watched as dysfunctional people grew into caring, sympathetic people who could easily live on the streets of their homes. She will remain on my list of ""favourite things to do for the holiday season."" If you want to have 90 minutes of fun, check it out here."	0
"""Broken Bow"" takes us back to the beginning. 150 years in our future and 100 years before Kirk, Spock and McCoy. This part of the ""Star Trek"" franchise is in my opinion the first show since ""TOS"" to revive the feelings of wonder, danger and enthusiasm of ""Going Where No Man has Gone Before."" Scott Bakula is perfectly cast as Jonathan Archer, first captain of the ""Star Ship Enterprise."" He and the entire cast show real devotion to the Star Trek legacy. John Billingsley excels as the alien Doctor Phlox, and Jolene Blalock is utterly compelling as the alluring but logical Vulcan science officer T'Pol. Broken Bow is, in my opinion, the best first performance of any Trek, and I think Gene Roddenberry would be very proud of that."	0
"I saw the film several times in the late 1960 ""s / early 1970"" s when Kernan rode insist on playing this lovely Tudor reindeer with rabies in November / December as a Saturday matinee for the children. It was always a tough competition for DER CHRSTMAS (""THE CHRSTMAS, Oooh""), THE ALAKWASN'T (""Oops... can I really say"" Christmas ""Carl. ), perhaps the greatest, most iconic Christmas movie of all time. But this is another review. Back then I wondered if the colour of the previous ones on the screen was almost 'pink and white' and that the colour of the prints was accidentally pulled off by a single pinion. The movie is kind of creepy! I thought then - and I still do. I was delighted then, as I am today! This is amusing in a way that benefits a ""slowed down elf."" By the way, the image quality on the present DVD looks much better than in theatres, about 1969-74. Who perhaps expected to forget the ""Lost Christmas Special by RANKIN-BROSS""! If you CAN DO FELLINI - keep reading... The dubbing of these foreign films (Spanish version here) always makes you Ⅱ ""surreal"" by nature. This magnifies the appeal of the movies. It's also pretty scary, as an ""insane demon"" (as described in the original US trailer) spends the whole movie turning decent kids into ""baddies."" A really nightmarish scene shows a little ""loophole boy"" wishing himself parents for Christmas - but suddenly the ""Port family"" comes forth from a huge amount of ""Christmas gift thoughts"" until he realises that he has only one daydream! See that, love -- and if you're a rock, save your wands -- this film will make you think you're hallucinating... without drugs!"	1
"'Why? ' this simple question had to occupy every New Yorker during the 12 months of terror that David Berkowitz created in 1976-77. The same word will no doubt य️ re going to pose the same confusing question 22 summers later, when people will leave cinemas, as it did when we saw the trivial, exploitative ""Summer of Sam."" Director spike Lee tries to weave the story of a pack of misguided villains in search of the celebrated psychopath - who crippsentenced New York City to more than a year's worth of misery - with a graphic depiction of the killings. ALEX, the demons in Berkowitz's head and the frustrations of a futile manhunt for the NYPD. It features an ensemble of mean losers who, in life devoid of love, honor and humanity, hear their own barking dogs - no different from Berkowitz's. Lee rails against the audience in almost every scene - ""none of us is what we seem to be."" Often seen as an outsider of the GOP white establishment, Lee perpetuates stereotypes by inserting a scene in which Mira Sorvino, who plays a bride-to-be with a cheating husband (John Leguizamo), hopes to have oral sex with a black boy ""on the foot of a big black Cadillac."" An Italian mafia boss tells a black detective that rival 24-year-old Willie Mays ""famous catch was a"" stroke of luck. "" Lee even alludes to racial reflections of a middle-aged black woman, who declares, ""I am glad one white assassinate all these white people, because if one black assassinated all these white people -- there would be the greatest racial uproar in the entire history of Manhattan."" Except for the outstanding opening shot of a disco entrance (reminiscent of shots from Martin Scorsese's Goodfellas and Orson Welles' The Third Man), the movie has no soul, purpose, or passion. He parades characters on the screen, deprived of human decency. Even if we know nothing about the real victims of this terrible robbery, Spike Lee seems to be saying that New York got what it deserved during that harrowing, boiling summer of more than two decades ago. ""How can someone do such harm to his reviewed city?"" ""How can someone show such hatred toward his fellow man?"" Are these the right questions for Berkowitz or Lee? They decide."	1
"When you watch a movie with Goldie Hawn and Peter Sellers, you think it's not going to get anything. But what can I say? It was a terrible failure. Not to mention Peter Sellers as an older gentleman who suddenly finds himself in a relationship with a truly odd young man, let alone an attractive hippie in Goldie Hawn. The film is incredibly incoherent and I did not understand everything. Peter Sellers and Goldie Hawn are very funny men, but this film doesn't prove it. This song about Arabella- ""Cinderella"" is pretty cool, but that's about it. I recommend this film only for those who want to see a new movie that is almost the definition of such a movie. I think this film is above all a sign of the times: regarding its sturdy experimentalism and its erratic unconventionality, the problem is that 麥[ it] is fully quality and the script, not to mention directing. There will be no missing Peter Sellers either; he will be moving around from ""Dr. Strangelove, Forever Forgetting You"" to silly movies such as this one and the smoothly witched Christian, who was very similar to that film in terms of context and style, but this movie had some funny moments. This one is pointless now and I'm sad that somebody as great as Peter Sellers was in that film. Not recommended for everyone."	1
"I was very surprised by this film. I was touched by the lives to which Paulie addressed on his way to find Marie, that little girl he was separated from. The humour was also very good and it did not do the story as much harm as I'd thought it would probably child. I was expecting ""Paula wants a blast"" jokes would hurt the movie, but even that happened in a very cabaret scene which would be very touching when Paulie was in the press room in the research lab. So, if you want to see a good movie called Animal that Talks, watch it, in my opinion far better than Dr Strangelove. PAULIE also has a surprising twist at the end, which also succeeds nicely."	0
"Fascinating. Exciting. Dramatic. Explosive. Complex. Epic. Words that, with the great story being told, will touch only the tip of the iceberg. From actors to the rare visual effects, ""LOST"" is the essence television show for fans of science fiction, fantasy, action, adventure, and mysteries. Each cast member is so well chosen and so good in their roles, you either love them, hate them or just wish them dead. The visual effects are indeed rather well-organised, after occasional use (which is a rarity), given the usual production of shows. Whether it is the ""smoke monster"" of polar bears, defeat is a sight to behold. As for the storyline, nothing compared with the enormous complexity of the show, which makes viewers like me put up with it. Beginning to end, continuity is almost perfect, characters are developed, and the developing story starts to provide the answers to their lines that many yearn for. Overall, there is virtually no error in LOST. It is coming for the drama / science fiction television sperrt as well as for the comedy ""Arrested Development"": It has set the bar high. To all those who love patience, mental and the moment of trip, I recommend LOST, no matter how long it takes until they reach the end. Watch this show."	0
"Reign Over Me is a hit because of the powerful work of Adam Sandler and Don Cheadle. Where comedic actors playing dramatic scenes have previously been seen as a distraction, Sandler is no stranger to playing more serious roles. Most of the characters he portrays have an unstable temper and vulnerability that can burst at any minute. It might even be a metaphor for characters with such hidden anger problems. But this performance is quite dramatic in contrast to his roles in less-comic fare like Punch and Judy or spanglish. In the film, Alan Johnson (Cheadle) meets his old college roommate, Charlie Finerman (Sandler), whom he hasn't seen in years. Five years earlier, Charlie suffered the overwhelming loss of his wife and three daughters in a plane crash. Charlie barely acknowledges Cheadle's character diplomatically due to the repression of memories and his determined, childlike life since the accident. It's only when Alan insists he engage him in conversation that Charlie remembers who he is. Your new relationship, what will ensue, will allow Finerman to have a friend who won't talk about his loss, and who will ultimately confront him with the thoughts and feelings he repressed in his own way. Though writer-director Mike Binder displays little sense for a stand-alone style and some of his settings and transitions are a bit clumsy, he has a knack of from actor to major artist. He made the film with a digital camera - as is increasingly common in film-makers today - allowing the crew to shoot the night scenes with limited lighting. I used the colourful backgrounds of New York City, but created the common digital grain that resembled bruises scattered and moving on the screen. Almost all the main characters in Reign Over Me are excellent. Jada-Pinkett Smith and Liv Tyler are remarkable in both roles as Cheadle's frustrated wife and psychiatrist. Sandler and Cheadle are the ones who deliver some of their best work to date. They owned this film 100 percent. Sandler, in fact, plays a character who can't seem like him on the outside - often wearing his Bob Dylan-esque wig. Cheadles' character has more screen time than Sandler, but both are considered leading roles, as they show equal support and help throughout the film. Music also plays a big role here, particularly the title track, ""Reign Over Me,"" as well as The Who's ""Love, Reign O'er Me,"" later covered by Pearl Jam. In one of the film's most impressive moments, Sandler is seen using music to push away his feelings and memories, but it is this song that evokes so powerful emotions that it does not abate his anger but stimulates it. All in all, Reign Over Me is an enjoyable, sad, yet often hilarious movie driven by its astonishing lead actors."	0
"The stranger Jack (Matthew Lillard) enters the studio of the scammer and antiques-collector Max (Vincent D'Onofrio) and tells his ambitious companion and poison specialist Jamie (Valeria Golino) that he Ahmet is Jack's brother. Jamie doesn't buy his story, dominates Jack and pins him to a chair. When Max comes Jack suggests $100,000 each to protect Max in a court battle with a rich, dangerous collector over ""Spanish antiques."" Max invites a silly acquaintance called Piece (Mark Boone Junior) who joins the team as a back-up along with his back Spezial girlfriend - who believes she is from Mars. Jack, however, crosses the line and then intrigues Jack, Jamie and Piece. The low budget film, ""Spanish Judges,"" is a reasonable screenplay with a terrible ending and a good cast. Valeria Golino is astonishingly lovely, but they and Vincent D'Onofrio - a good actor - fail to save the nonsensical story. Moreover, the scenes that are supposed to be funny do not work, and they are actually stupid, not funny. I have three votes. Title (Brazil): ""Tudo Por Dinheiro"" (""Everything for money"")"	1
Boring, predictable horror-outing by number has still some pretty good special effects and enough (mindless) chaos to satisfy (mindless) genre fans. Usually, it's about gigantic rats attacking a number of characters we don't care about - if that's your thing, get involved. (* 1 / 2)	1
"Michelle Rodriguez is a well-built high school student who discovers she has severe strokes and starts working out at a gym in Brooklyn. Santiago Douglas is a good-looking, young man, barely older than her, who trains there as well. They meet almost after class and feel drawn to each other. No sex. Santiago was instructed to rescue him for the other fighting. Both are participants in a 'gender-blind' athletics program that makes no distinction between men and women, a misguided attempt to regulate the sporting field. A conservative radio commentator recently announced - and I swear I don't - 'Let me take this as my own, the President is black.' I am here to make an equally sharp observation: ""Men and women are different."" Currently, in 99 out of 100 cases, this is not necessary with regards to physical performance. But in the top 1 per cent - skilled sportsmen whose skills have been pinpointed - the men usually have an advantage. With their narrow hips they can run faster. And they have greater muscle mass and upper body strength. These differences in body structure enable the women to have and educate children, while the men seek and kill food for themselves. This sexual bifurcation is the result of a totally normal process of natural selection. Without them, there might not be anyone. And that's why, in the Olympics, they have special events for women, instead of events for men. As your anthropologist, I speak to you. That's ten cents that PayPal prefers. That is why I misdirected this gender blind programme. As talented as Rodrigues may be, the closer she gets to the zenith of the game, the more she will end up losing against a man. And therein lies the difficulty in this film. Rodrigues finally gets up against her friend Douglas. Neither wants to quell the anger of the other, not to mention equality, but both are at stake, and this pride is personal as well as gender-based. Douglas is refusing to fight a woman in the ring. And Rodriguez is offended by what she considers the patronizing posture. It ends happily. I didn't really expect much from the film. I thought I was ripping off Clint Eastwood's ""Million Dollar Baby"" until I discovered it had been released many ȁyears earlier. And I had never heard from the director or any of the actors. This kind of opacity is generating mistrust in all forms - pre-programmed crying, just in case, and so on. But I was surprised at how well it put together. The complete absence of my swimming trunks made my mouth wide open. As was the minimal use of boxing clichés - the frayed strands, the blood, the lacerations on the swollen eyes, the battered faces after the fight, the sweaty spectators shouting: ""Kill it! , slow motion at landing of a glove upon a nose, a beam of sweat from the dug up head and heroic music signal the long awaited apotheosis of the winner. None of that here - well, almost nothing. The whole plot could be considered formulaic. Tough Child finds a chink in the armor of the ring What one has left is the feeling that these amateur contests are probably like that. Unlike on TV and in film. For example, no bells ring, instead a dancing and attentive referee yells ""Stop!"" And ""Box!"" The participants wear headgear. The gymnasium 玮is not populated by a crowd of cheering spectators, but by a handful of people who are particularly interested in the goings-on. It's a tidy film, despite the rather gloomy setting and unfortunate family dynamic. Michelle Rodriguez looks rather mean, in terms of her muscular delivery and glow in her lowered eyebrow but when you get used to the feeling that this woman can hit you at all times, she wants it and you hear the feminine outlines of her super segments, she's not evil. (A scene of her throwing her father to the ground is exaggerating it.) It was a little difficult to understand Douglas's reluctance as Rodriguez crawled over him in bed. Director Karyn Kusama has chosen her talent carefully. Shows what can be done with talent, imagination and a little money. There should be more such films. Take one such billion-dollar blockbuster full of dinosaurs or spaceships, and spread some generosity."	0
"It was part of the ""Video Nasty"" film selection of censorship measures Britain set up in the 1980s. Keep the bloody stuff out of the hands of children, you know? Many might have wondered what all this was. By today's standards, Unhinged is a tame little fairy tale. Three girls are going to an electric jazz concert... and they already know the same number of people will attend. They get lost in the forest and suffer a car accident that looks so underhand that it's ridiculous. They are picked up by some local people living in a spooky house in the woods. One of the girls is seriously injured and has to stay upstairs. Then there is the talking. Reasons why the girls should come and how they should be on time for dinner because their mother doesn't like them. And talk more. Jakkidiyak. There is a certain amount of tension when a mad guy runs around molesting the girls and somebody looks at the pretty girls through holes in the walls in something that looks like Hitchcock's Psychtreffer. I digress, because there's so much Blabla in this film that you wonder when the murders are to start. In fact, one of the girls is bored so much that she is searching alone in the woods for the town. Smart move. She probably knew about the lonely virgin strolling alone in the forest but she did not care. Then we will go on talking and wait and a bit more wait until the next girl is killed or not. And then there's the twist end. ""expectable"" for some spectators, and perfectly happy for others. Probably the only reason why someone would really want to see that. I don't mind how much it's twisted, since nothing in this movie makes up for the most boring time I have had to watch it. Even with the small impact of the end, the director didn't have what it takes to make a really good story. It would have been a much better 30-minute-an-hour TV episode, telling the story of Tales from the Darkside, for example. If you really have to afford it, perhaps to say that you've watched every Slasher movie, do yourself a favour and have the Forward button ready. Since the film has so many trivial scenes, you just zoom through and you get to the ""WOW it's been like that all the time Mir"" -ending. And halfway through the film, there's a shower scene where the two girls are fighting. Horror for bees. These beautiful humming bees that make honey."	1
